"210","Foodgrains, Oil & Masala","1","2.506","","","","",""
"210","Beauty & Hygiene","1","4.106","","","","",""
"210","Beauty & Hygiene","1","4.106","","","","",""
"211","Foodgrains, Oil & Masala","1","4.106","","","","",""
"211","Kitchen, Garden & Pets","1","4.106","","","","",""
"211","Baby Care","1","4.106","","","","",""
"211","Snacks & Branded Foods","1","4.106","","","","",""
"211","Kitchen, Garden & Pets","1","2.63","","","","",""
"212","Gourmet & World Food","1","2.63","","","","",""
"212","Gourmet & World Food","1.333333333","2.63","","","","",""
"212","Fruits & Vegetables","2","2.191","","","","",""
"212","Foodgrains, Oil & Masala","3","2.191","","","","",""
"212","Foodgrains, Oil & Masala","2.333333333","2.191","","","","",""
"213","Cleaning & Household","2","2.191","","","","",""
"213","Gourmet & World Food","1","8.803","","","","",""
"213","Cleaning & Household","1","8.803","","","","",""
"213","Gourmet & World Food","1","16.21","","","","",""
"213","Beauty & Hygiene","1","16.21","","","","",""
"214","Foodgrains, Oil & Masala","1","16.21","","","","",""
"214","Cleaning & Household","1","16.21","","","","",""
"214","Bakery, Cakes & Dairy","1","16.21","","","","",""
"214","Kitchen, Garden & Pets","1","16.21","","","","",""
"214","Gourmet & World Food","1","16.21","","","","",""
"215","Snacks & Branded Foods","1","16.21","","","","",""
"215","Beauty & Hygiene","2","2.148","","","","",""
"215","Kitchen, Garden & Pets","1.5","2.148","","","","",""
"215","Beauty & Hygiene","1","3.761","","","","",""
"215","Cleaning & Household","1","3.761","","","","",""
"216","Gourmet & World Food","1","3.761","","","","",""
"216","Foodgrains, Oil & Masala","1","41.918","","","","",""
"216","Beauty & Hygiene","1.5","41.918","","","","",""
"216","Snacks & Branded Foods","1","3.224","","","","",""
"216","Beauty & Hygiene","1","3.224","","","","",""
"217","Beverages","1","3.224","","","","",""
"217","Beauty & Hygiene","1","2.052","","","","",""
"217","Cleaning & Household","1","2.052","","","","",""
"217","Baby Care","1","2.052","","","","",""
"217","Snacks & Branded Foods","1","2.052","","","","",""
"218","Cleaning & Household","1.2","2.052","","","","",""
"218","Snacks & Branded Foods","1.166666667","2.052","","","","",""
"218","Gourmet & World Food","1.142857143","2.052","","","","",""
"218","Snacks & Branded Foods","1.125","2.052","","","","",""
"218","Beauty & Hygiene","1","4.128","","","","",""
"219","Foodgrains, Oil & Masala","1","4.128","","","","",""
"219","Gourmet & World Food","1","4.128","","","","",""
"219","Beauty & Hygiene","1","9.335","","","","",""
"219","Kitchen, Garden & Pets","1","9.335","","","","",""
"219","Beauty & Hygiene","1","9.335","","","","",""
"221","Cleaning & Household","1","2.409","","","","",""
"221","Gourmet & World Food","1","2.409","","","","",""
"221","Kitchen, Garden & Pets","1","2.409","","","","",""
"221","Bakery, Cakes & Dairy","1","2.409","","","","",""
"221","Cleaning & Household","1","2.409","","","","",""
"222","Foodgrains, Oil & Masala","1","2.409","","","","",""
"222","Foodgrains, Oil & Masala","1.142857143","2.409","","","","",""
"222","Foodgrains, Oil & Masala","1.125","2.409","","","","",""
"222","Snacks & Branded Foods","2","79.397","","","","",""
"222","Beauty & Hygiene","1","98.37","","","","",""
"223","Gourmet & World Food","1","70.105","","","","",""
"223","Baby Care","1","70.105","","","","",""
"223","Kitchen, Garden & Pets","1","70.105","","","","",""
"223","Cleaning & Household","1","70.105","","","","",""
"223","Beauty & Hygiene","1.8","70.105","","","","",""
"224","Gourmet & World Food","1","45.183","","","","",""
"224","Kitchen, Garden & Pets","3","97.019","","","","",""
"224","Gourmet & World Food","2","97.019","","","","",""
"224","Gourmet & World Food","1.666666667","97.019","","","","",""
"224","Kitchen, Garden & Pets","2","3.965","","","","",""
"225","Beauty & Hygiene","1.5","3.965","","","","",""
"225","Gourmet & World Food","1.333333333","3.965","","","","",""
"225","Beauty & Hygiene","1.25","3.965","","","","",""
"225","Cleaning & Household","1.2","3.965","","","","",""
"225","Beauty & Hygiene","1.166666667","3.965","","","","",""
"226","Gourmet & World Food","1.285714286","3.965","","","","",""
"226","Foodgrains, Oil & Masala","1.25","3.965","","","","",""
"226","Kitchen, Garden & Pets","1.222222222","3.965","","","","",""
"226","Snacks & Branded Foods","1.3","3.965","","","","",""
"226","Kitchen, Garden & Pets","1.272727273","3.965","","","","",""
"227","Bakery, Cakes & Dairy","1.25","3.965","","","","",""
"227","Snacks & Branded Foods","1.230769231","3.965","","","","",""
"227","Beauty & Hygiene","1.214285714","3.965","","","","",""
"227","Beauty & Hygiene","1.2","3.965","","","","",""
"227","Foodgrains, Oil & Masala","1.1875","3.965","","","","",""
"228","Gourmet & World Food","1.176470588","3.965","","","","",""
"228","Beauty & Hygiene","1.166666667","3.965","","","","",""
"228","Cleaning & Household","1.157894737","3.965","","","","",""
"228","Gourmet & World Food","1.15","3.965","","","","",""
"228","Beauty & Hygiene","1.142857143","3.965","","","","",""
"229","Kitchen, Garden & Pets","1.136363636","3.965","","","","",""
"229","Kitchen, Garden & Pets","1.173913043","3.965","","","","",""
"229","Beauty & Hygiene","1.166666667","3.965","","","","",""
"229","Snacks & Branded Foods","1.16","3.965","","","","",""
"229","Beauty & Hygiene","1","11.576","","","","",""
"230","Foodgrains, Oil & Masala","1","11.576","","","","",""
"230","Cleaning & Household","1","11.576","","","","",""
"230","Cleaning & Household","1.25","11.576","","","","",""
"230","Gourmet & World Food","1.2","11.576","","","","",""
"230","Snacks & Branded Foods","1","7.682","","","","",""
"231","Gourmet & World Food","1","7.682","","","","",""
"231","Foodgrains, Oil & Masala","1","7.682","","","","",""
"231","Beauty & Hygiene","1","7.682","","","","",""
"231","Beauty & Hygiene","1","7.682","","","","",""
"231","Kitchen, Garden & Pets","1","58.414","","","","",""
"232","Beauty & Hygiene","1","2.193","","","","",""
"232","Kitchen, Garden & Pets","1","2.193","","","","",""
"232","Snacks & Branded Foods","1","2.193","","","","",""
"232","Bakery, Cakes & Dairy","1","2.193","","","","",""
"232","Beauty & Hygiene","1","1.746","","","","",""
"233","Foodgrains, Oil & Masala","2","6.858","","","","",""
"233","Beauty & Hygiene","1","40.407","","","","",""
"233","Gourmet & World Food","1","40.407","","","","",""
"233","Beauty & Hygiene","1","40.407","","","","",""
"233","Gourmet & World Food","4","8.086","","","","",""
"234","Foodgrains, Oil & Masala","2.5","8.086","","","","",""
"234","Beauty & Hygiene","1","0.771","","","","",""
"234","Gourmet & World Food","1","0.771","","","","",""
"234","Beauty & Hygiene","2","0.771","","","","",""
"234","Gourmet & World Food","1","33.255","","","","",""
"235","Kitchen, Garden & Pets","1","33.255","","","","",""
"235","Cleaning & Household","1","33.255","","","","",""
"235","Beauty & Hygiene","1","33.255","","","","",""
"235","Kitchen, Garden & Pets","1","33.255","","","","",""
"235","Snacks & Branded Foods","1","33.255","","","","",""
"236","Beauty & Hygiene","1","33.255","","","","",""
"236","Kitchen, Garden & Pets","2","6.011","","","","",""
"236","Beverages","1.5","6.011","","","","",""
"236","Gourmet & World Food","1","9.408","","","","",""
"236","Foodgrains, Oil & Masala","2","9.408","","","","",""
"237","Cleaning & Household","1.666666667","9.408","","","","",""
"237","Foodgrains, Oil & Masala","1.75","9.408","","","","",""
"237","Cleaning & Household","1.6","9.408","","","","",""
"237","Beauty & Hygiene","1","5.252","","","","",""
"237","Fruits & Vegetables","1","5.252","","","","",""
"238","Foodgrains, Oil & Masala","1","5.252","","","","",""
"238","Beauty & Hygiene","1","2.867","","","","",""
"238","Beauty & Hygiene","1","3.064","","","","",""
"238","Cleaning & Household","1.5","2.867","","","","",""
"238","Beauty & Hygiene","1.5","3.064","","","","",""
"239","Beauty & Hygiene","1.333333333","2.867","","","","",""
"239","Beauty & Hygiene","1.333333333","3.064","","","","",""
"239","Cleaning & Household","1.25","2.867","","","","",""
"239","Foodgrains, Oil & Masala","1.25","3.064","","","","",""
"239","Cleaning & Household","1","2.977","","","","",""
"240","Snacks & Branded Foods","1","2.977","","","","",""
"240","Cleaning & Household","1.666666667","2.977","","","","",""
"240","Foodgrains, Oil & Masala","1.75","2.977","","","","",""
"240","Beauty & Hygiene","2","6.251","","","","",""
"240","Beauty & Hygiene","3","6.251","","","","",""
"242","Snacks & Branded Foods","2.333333333","6.251","","","","",""
"242","Foodgrains, Oil & Masala","2","6.251","","","","",""
"242","Beauty & Hygiene","1","31.007","","","","",""
"242","Kitchen, Garden & Pets","1","31.007","","","","",""
"242","Cleaning & Household","1","31.007","","","","",""
"243","Gourmet & World Food","1","31.007","","","","",""
"243","Beauty & Hygiene","1","31.007","","","","",""
"243","Beauty & Hygiene","1","11.306","","","","",""
"243","Fruits & Vegetables","1","11.306","","","","",""
"243","Beauty & Hygiene","1","11.306","","","","",""
"244","Kitchen, Garden & Pets","1","11.306","","","","",""
"244","Beverages","1","1.068","","","","",""
"244","Baby Care","1","1.068","","","","",""
"244","Cleaning & Household","1","1.068","","","","",""
"244","Gourmet & World Food","1","1.068","","","","",""
"245","Gourmet & World Food","1","1.068","","","","",""
"245","Beauty & Hygiene","1","1.068","","","","",""
"245","Snacks & Branded Foods","2","13.503","","","","",""
"245","Bakery, Cakes & Dairy","1.5","13.503","","","","",""
"245","Foodgrains, Oil & Masala","1.666666667","13.503","","","","",""
"246","Kitchen, Garden & Pets","2","3.944","","","","",""
"246","Beverages","2","2.159","","","","",""
"246","Beauty & Hygiene","1.5","3.944","","","","",""
"246","Foodgrains, Oil & Masala","1.5","2.159","","","","",""
"246","Cleaning & Household","1","3.847","","","","",""
"247","Cleaning & Household","1","3.847","","","","",""
"247","Beauty & Hygiene","1","3.847","","","","",""
"247","Snacks & Branded Foods","1","4.526","","","","",""
"247","Foodgrains, Oil & Masala","1","15.747","","","","",""
"247","Foodgrains, Oil & Masala","1","15.747","","","","",""
"248","Kitchen, Garden & Pets","1","15.747","","","","",""
"248","Snacks & Branded Foods","1","15.747","","","","",""
"248","Beauty & Hygiene","1","15.747","","","","",""
"248","Gourmet & World Food","1","1.254","","","","",""
"248","Kitchen, Garden & Pets","1","1.254","","","","",""
"249","Beauty & Hygiene","1","1.445","","","","",""
"249","Beauty & Hygiene","1","1.445","","","","",""
"249","Snacks & Branded Foods","1","1.445","","","","",""
"249","Beverages","1","11.349","","","","",""
"249","Beauty & Hygiene","1","11.349","","","","",""
"250","Fruits & Vegetables","1","17.436","","","","",""
"250","Cleaning & Household","1","17.436","","","","",""
"250","Beauty & Hygiene","1","17.436","","","","",""
"250","Beauty & Hygiene","1","17.436","","","","",""
"250","Beauty & Hygiene","1","17.436","","","","",""
"251","Gourmet & World Food","1","94.369","","","","",""
"251","Snacks & Branded Foods","1","94.369","","","","",""
"251","Foodgrains, Oil & Masala","1","94.369","","","","",""
"251","Snacks & Branded Foods","1","94.369","","","","",""
"251","Beauty & Hygiene","1","5.948","","","","",""
"252","Gourmet & World Food","1","5.948","","","","",""
"252","Gourmet & World Food","1","5.948","","","","",""
"252","Bakery, Cakes & Dairy","1","5.948","","","","",""
"252","Beauty & Hygiene","1","5.948","","","","",""
"252","Beauty & Hygiene","1.166666667","5.948","","","","",""
"253","Snacks & Branded Foods","1","2.31","","","","",""
"253","Gourmet & World Food","2","2.31","","","","",""
"253","Beauty & Hygiene","1.666666667","2.31","","","","",""
"253","Kitchen, Garden & Pets","1","2.211","","","","",""
"253","Beauty & Hygiene","1","2.211","","","","",""
"254","Snacks & Branded Foods","1","2.211","","","","",""
"254","Beauty & Hygiene","1","2.211","","","","",""
"254","Kitchen, Garden & Pets","1","2.211","","","","",""
"254","Gourmet & World Food","1.333333333","2.211","","","","",""
"254","Beauty & Hygiene","1.285714286","2.211","","","","",""
"255","Gourmet & World Food","1.25","2.211","","","","",""
"255","Beauty & Hygiene","1.222222222","2.211","","","","",""
"255","Fruits & Vegetables","2","2.564","","","","",""
"255","Gourmet & World Food","1.5","2.564","","","","",""
"255","Snacks & Branded Foods","1.333333333","2.564","","","","",""
"256","Beauty & Hygiene","1.25","2.564","","","","",""
"256","Baby Care","2","2.564","","","","",""
"256","Gourmet & World Food","1.833333333","2.564","","","","",""
"256","Snacks & Branded Foods","2","5.754","","","","",""
"256","Beauty & Hygiene","1.5","5.754","","","","",""
"257","Snacks & Branded Foods","1","5.706","","","","",""
"257","Kitchen, Garden & Pets","1","5.706","","","","",""
"257","Kitchen, Garden & Pets","1","5.706","","","","",""
"257","Gourmet & World Food","1","5.706","","","","",""
"257","Gourmet & World Food","1","5.706","","","","",""
"258","Snacks & Branded Foods","1","5.706","","","","",""
"258","Beauty & Hygiene","1","4.117","","","","",""
"258","Gourmet & World Food","1.5","4.117","","","","",""
"258","Kitchen, Garden & Pets","1.333333333","4.117","","","","",""
"258","Bakery, Cakes & Dairy","1","6.505","","","","",""
"259","Foodgrains, Oil & Masala","1","6.505","","","","",""
"259","Kitchen, Garden & Pets","1","6.505","","","","",""
"259","Foodgrains, Oil & Masala","1","6.505","","","","",""
"259","Cleaning & Household","1","6.505","","","","",""
"259","Beauty & Hygiene","1","11.08","","","","",""
"260","Cleaning & Household","1","11.08","","","","",""
"260","Cleaning & Household","1","11.08","","","","",""
"260","Fruits & Vegetables","1","8.595","","","","",""
"260","Eggs, Meat & Fish","1","8.595","","","","",""
"260","Cleaning & Household","1","8.595","","","","",""
"261","Gourmet & World Food","1","8.595","","","","",""
"261","Beauty & Hygiene","1","8.595","","","","",""
"261","Eggs, Meat & Fish","1","8.595","","","","",""
"261","Gourmet & World Food","1","8.595","","","","",""
"261","Gourmet & World Food","1","8.595","","","","",""
"262","Beauty & Hygiene","1","4.954","","","","",""
"262","Beverages","1","4.954","","","","",""
"262","Gourmet & World Food","1","4.954","","","","",""
"262","Snacks & Branded Foods","1","5.395","","","","",""
"262","Beauty & Hygiene","1","5.395","","","","",""
"263","Gourmet & World Food","1.333333333","5.395","","","","",""
"263","Gourmet & World Food","1","3.181","","","","",""
"263","Gourmet & World Food","1","3.181","","","","",""
"263","Kitchen, Garden & Pets","1","0.962","","","","",""
"263","Kitchen, Garden & Pets","1","0.962","","","","",""
"264","Gourmet & World Food","1","0.962","","","","",""
"264","Beauty & Hygiene","1","0.962","","","","",""
"264","Kitchen, Garden & Pets","1","0.962","","","","",""
"264","Kitchen, Garden & Pets","1","3.263","","","","",""
"264","Foodgrains, Oil & Masala","1","3.263","","","","",""
"265","Eggs, Meat & Fish","1","3.263","","","","",""
"265","Beauty & Hygiene","1","31.299","","","","",""
"265","Foodgrains, Oil & Masala","1","31.299","","","","",""
"265","Gourmet & World Food","1","31.299","","","","",""
"265","Gourmet & World Food","1.25","31.299","","","","",""
"266","Beauty & Hygiene","1.2","31.299","","","","",""
"266","Baby Care","4","9.69","","","","",""
"266","Beauty & Hygiene","2.5","9.69","","","","",""
"266","Baby Care","2","9.69","","","","",""
"266","Beauty & Hygiene","1.75","9.69","","","","",""
"267","Kitchen, Garden & Pets","1","5.477","","","","",""
"267","Beauty & Hygiene","1","5.477","","","","",""
"267","Beauty & Hygiene","1","5.477","","","","",""
"267","Beauty & Hygiene","1","5.477","","","","",""
"267","Beauty & Hygiene","6","11.172","","","","",""
"268","Fruits & Vegetables","1","15.423","","","","",""
"268","Kitchen, Garden & Pets","1","15.423","","","","",""
"268","Gourmet & World Food","1","15.423","","","","",""
"268","Gourmet & World Food","2","5.57","","","","",""
"268","Foodgrains, Oil & Masala","1.5","5.57","","","","",""
"269","Beauty & Hygiene","1.333333333","5.57","","","","",""
"269","Gourmet & World Food","1","4.087","","","","",""
"269","Gourmet & World Food","1","4.087","","","","",""
"269","Snacks & Branded Foods","1","4.087","","","","",""
"269","Snacks & Branded Foods","1","43.859","","","","",""
"270","Snacks & Branded Foods","1","43.859","","","","",""
"270","Foodgrains, Oil & Masala","1.333333333","43.859","","","","",""
"270","Beverages","1.25","43.859","","","","",""
"270","Beauty & Hygiene","1.2","43.859","","","","",""
"270","Kitchen, Garden & Pets","1.166666667","43.859","","","","",""
"271","Gourmet & World Food","1.142857143","43.859","","","","",""
"271","Foodgrains, Oil & Masala","1.125","43.859","","","","",""
"271","Beauty & Hygiene","1","8.542","","","","",""
"271","Gourmet & World Food","1","4.283","","","","",""
"271","Gourmet & World Food","1","8.542","","","","",""
"273","Beauty & Hygiene","1","4.283","","","","",""
"273","Snacks & Branded Foods","1","8.542","","","","",""
"273","Gourmet & World Food","1","4.283","","","","",""
"273","Gourmet & World Food","1","8.542","","","","",""
"273","Gourmet & World Food","1","4.283","","","","",""
"274","Bakery, Cakes & Dairy","1","17.654","","","","",""
"274","Gourmet & World Food","1.5","17.654","","","","",""
"274","Kitchen, Garden & Pets","1","1.702","","","","",""
"274","Beauty & Hygiene","1","1.702","","","","",""
"274","Kitchen, Garden & Pets","1.333333333","1.702","","","","",""
"275","Beauty & Hygiene","1.25","1.702","","","","",""
"275","Beauty & Hygiene","1.2","1.702","","","","",""
"275","Eggs, Meat & Fish","1.166666667","1.702","","","","",""
"275","Beauty & Hygiene","1","1.607","","","","",""
"275","Bakery, Cakes & Dairy","1","1.607","","","","",""
"276","Fruits & Vegetables","1","1.607","","","","",""
"276","Kitchen, Garden & Pets","1","1.607","","","","",""
"276","Kitchen, Garden & Pets","1","1.607","","","","",""
"276","Snacks & Branded Foods","1","2.852","","","","",""
"276","Baby Care","1","2.852","","","","",""
"277","Beverages","1.333333333","2.852","","","","",""
"277","Foodgrains, Oil & Masala","1.25","2.852","","","","",""
"277","Snacks & Branded Foods","1","67.456","","","","",""
"277","Beauty & Hygiene","1","67.456","","","","",""
"277","Beauty & Hygiene","1","67.456","","","","",""
"278","Kitchen, Garden & Pets","1","67.456","","","","",""
"278","Beauty & Hygiene","1","67.456","","","","",""
"278","Beauty & Hygiene","1","4.503","","","","",""
"278","Gourmet & World Food","1","4.503","","","","",""
"278","Kitchen, Garden & Pets","1","4.503","","","","",""
"279","Gourmet & World Food","1","4.503","","","","",""
"279","Beauty & Hygiene","1","1.546","","","","",""
"279","Baby Care","1","1.546","","","","",""
"279","Fruits & Vegetables","1","1.546","","","","",""
"279","Kitchen, Garden & Pets","3","7.245","","","","",""
"280","Kitchen, Garden & Pets","2","7.245","","","","",""
"280","Eggs, Meat & Fish","2","7.245","","","","",""
"280","Cleaning & Household","1.75","7.245","","","","",""
"280","Beauty & Hygiene","1.6","7.245","","","","",""
"280","Kitchen, Garden & Pets","1.5","7.245","","","","",""
"281","Beauty & Hygiene","1.428571429","7.245","","","","",""
"281","Beauty & Hygiene","1.375","7.245","","","","",""
"281","Foodgrains, Oil & Masala","1.333333333","7.245","","","","",""
"281","Gourmet & World Food","1.3","7.245","","","","",""
"281","Foodgrains, Oil & Masala","1.272727273","7.245","","","","",""
"282","Kitchen, Garden & Pets","1","93.971","","","","",""
"282","Gourmet & World Food","1.5","93.971","","","","",""
"282","Beauty & Hygiene","1.333333333","93.971","","","","",""
"282","Cleaning & Household","1","22.63","","","","",""
"282","Beauty & Hygiene","1","4.381","","","","",""
"283","Foodgrains, Oil & Masala","1","4.381","","","","",""
"283","Foodgrains, Oil & Masala","1","11.685","","","","",""
"283","Beauty & Hygiene","1","11.685","","","","",""
"283","Snacks & Branded Foods","1","11.685","","","","",""
"283","Kitchen, Garden & Pets","1","11.685","","","","",""
"284","Kitchen, Garden & Pets","1","11.685","","","","",""
"284","Foodgrains, Oil & Masala","1","11.685","","","","",""
"284","Kitchen, Garden & Pets","1","11.685","","","","",""
"284","Cleaning & Household","1","11.685","","","","",""
"284","Gourmet & World Food","1","11.685","","","","",""
"285","Kitchen, Garden & Pets","1","11.685","","","","",""
"285","Gourmet & World Food","1","2.766","","","","",""
"285","Foodgrains, Oil & Masala","1","49.828","","","","",""
"285","Foodgrains, Oil & Masala","1","49.828","","","","",""
"285","Beauty & Hygiene","2","49.828","","","","",""
"286","Kitchen, Garden & Pets","1","15.011","","","","",""
"286","Snacks & Branded Foods","1","15.011","","","","",""
"286","Beauty & Hygiene","1","15.011","","","","",""
"286","Snacks & Branded Foods","1","15.011","","","","",""
"286","Beauty & Hygiene","1","15.011","","","","",""
"288","Beauty & Hygiene","1","15.011","","","","",""
"288","Kitchen, Garden & Pets","1","1.07","","","","",""
"288","Gourmet & World Food","1","4.823","","","","",""
"288","Beauty & Hygiene","1","4.823","","","","",""
"288","Snacks & Branded Foods","1","4.823","","","","",""
"290","Beauty & Hygiene","1","4.823","","","","",""
"290","Beauty & Hygiene","1","4.823","","","","",""
"290","Foodgrains, Oil & Masala","1","4.823","","","","",""
"290","Gourmet & World Food","1","11.015","","","","",""
"290","Gourmet & World Food","1","99.922","","","","",""
"291","Beauty & Hygiene","1","99.922","","","","",""
"291","Beverages","1.333333333","99.922","","","","",""
"291","Snacks & Branded Foods","1","1.765","","","","",""
"291","Beauty & Hygiene","1","1.765","","","","",""
"291","Kitchen, Garden & Pets","1","1.927","","","","",""
"292","Bakery, Cakes & Dairy","2.5","1.927","","","","",""
"292","Snacks & Branded Foods","2","1.927","","","","",""
"292","Gourmet & World Food","1","5.955","","","","",""
"292","Kitchen, Garden & Pets","1.5","5.955","","","","",""
"292","Cleaning & Household","1","8.686","","","","",""
"293","Baby Care","1","8.686","","","","",""
"293","Gourmet & World Food","1","8.686","","","","",""
"293","Kitchen, Garden & Pets","1","8.686","","","","",""
"293","Gourmet & World Food","1","8.686","","","","",""
"293","Beauty & Hygiene","1","5.559","","","","",""
"294","Gourmet & World Food","1.5","5.559","","","","",""
"294","Bakery, Cakes & Dairy","1","1.74","","","","",""
"294","Cleaning & Household","3","6.58","","","","",""
"294","Beauty & Hygiene","1","18.87","","","","",""
"294","Gourmet & World Food","1.5","18.87","","","","",""
"295","Snacks & Branded Foods","1","21.537","","","","",""
"295","Snacks & Branded Foods","1","21.537","","","","",""
"295","Beauty & Hygiene","1","21.537","","","","",""
"295","Bakery, Cakes & Dairy","1","21.537","","","","",""
"295","Foodgrains, Oil & Masala","1","21.537","","","","",""
"296","Kitchen, Garden & Pets","1","21.537","","","","",""
"296","Foodgrains, Oil & Masala","1","21.537","","","","",""
"296","Snacks & Branded Foods","1","21.537","","","","",""
"296","Kitchen, Garden & Pets","1","21.537","","","","",""
"296","Foodgrains, Oil & Masala","1","21.537","","","","",""
"298","Gourmet & World Food","1","7.021","","","","",""
"298","Beauty & Hygiene","2","7.021","","","","",""
"298","Gourmet & World Food","1.666666667","7.021","","","","",""
"298","Beauty & Hygiene","1.5","7.021","","","","",""
"298","Beauty & Hygiene","1.4","7.021","","","","",""
"299","Bakery, Cakes & Dairy","1","7.54","","","","",""
"299","Fruits & Vegetables","1","12.334","","","","",""
"299","Fruits & Vegetables","2.5","7.54","","","","",""
"299","Snacks & Branded Foods","2.5","12.334","","","","",""
"299","Kitchen, Garden & Pets","2","62.592","","","","",""
"301","Gourmet & World Food","1.5","62.592","","","","",""
"301","Beauty & Hygiene","1.333333333","62.592","","","","",""
"301","Gourmet & World Food","1.25","62.592","","","","",""
"301","Snacks & Branded Foods","1.2","62.592","","","","",""
"301","Gourmet & World Food","1","3.997","","","","",""
"302","Foodgrains, Oil & Masala","1","3.997","","","","",""
"302","Beauty & Hygiene","1","3.997","","","","",""
"302","Beauty & Hygiene","1","3.496","","","","",""
"302","Gourmet & World Food","1","3.496","","","","",""
"302","Snacks & Branded Foods","2","3.496","","","","",""
"303","Beauty & Hygiene","2","3.496","","","","",""
"303","Kitchen, Garden & Pets","2","3.496","","","","",""
"303","Foodgrains, Oil & Masala","1","1.554","","","","",""
"303","Beauty & Hygiene","1","0.346","","","","",""
"303","Cleaning & Household","2","0.346","","","","",""
"305","Gourmet & World Food","1","40.626","","","","",""
"305","Kitchen, Garden & Pets","1","40.626","","","","",""
"305","Cleaning & Household","1","6.009","","","","",""
"305","Foodgrains, Oil & Masala","1","6.009","","","","",""
"305","Cleaning & Household","1","6.009","","","","",""
"306","Eggs, Meat & Fish","1","6.009","","","","",""
"306","Cleaning & Household","1","97.343","","","","",""
"306","Gourmet & World Food","1","97.343","","","","",""
"306","Beverages","1","97.343","","","","",""
"306","Gourmet & World Food","1","2.422","","","","",""
"307","Cleaning & Household","1","2.422","","","","",""
"307","Kitchen, Garden & Pets","1","2.422","","","","",""
"307","Beauty & Hygiene","1","2.422","","","","",""
"307","Fruits & Vegetables","1","2.627","","","","",""
"307","Beauty & Hygiene","1","2.627","","","","",""
"308","Beauty & Hygiene","1","2.627","","","","",""
"308","Beauty & Hygiene","1","2.627","","","","",""
"308","Snacks & Branded Foods","1","1.827","","","","",""
"308","Cleaning & Household","1","1.827","","","","",""
"308","Beauty & Hygiene","1","1.827","","","","",""
"309","Beverages","1","1.827","","","","",""
"309","Beauty & Hygiene","1","1.827","","","","",""
"309","Beauty & Hygiene","1","1.827","","","","",""
"309","Cleaning & Household","1","1.827","","","","",""
"309","Snacks & Branded Foods","1","1.827","","","","",""
"310","Kitchen, Garden & Pets","1","1.827","","","","",""
"310","Bakery, Cakes & Dairy","1","2.162","","","","",""
"310","Bakery, Cakes & Dairy","1","69.141","","","","",""
"310","Bakery, Cakes & Dairy","3","69.141","","","","",""
"310","Beverages","2.333333333","69.141","","","","",""
"311","Gourmet & World Food","2","69.141","","","","",""
"311","Beauty & Hygiene","1","5.855","","","","",""
"311","Kitchen, Garden & Pets","1","5.855","","","","",""
"311","Gourmet & World Food","1.333333333","5.855","","","","",""
"311","Gourmet & World Food","1.25","5.855","","","","",""
"313","Gourmet & World Food","1.2","5.855","","","","",""
"313","Kitchen, Garden & Pets","1.166666667","5.855","","","","",""
"313","Beauty & Hygiene","1.142857143","5.855","","","","",""
"313","Cleaning & Household","1.125","5.855","","","","",""
"313","Snacks & Branded Foods","1.111111111","5.855","","","","",""
"314","Cleaning & Household","1","2.864","","","","",""
"314","Gourmet & World Food","1.5","2.864","","","","",""
"314","Foodgrains, Oil & Masala","1","5.564","","","","",""
"314","Cleaning & Household","1","5.564","","","","",""
"314","Foodgrains, Oil & Masala","1","5.564","","","","",""
"315","Foodgrains, Oil & Masala","1","5.564","","","","",""
"315","Kitchen, Garden & Pets","1","5.564","","","","",""
"315","Foodgrains, Oil & Masala","1","5.564","","","","",""
"315","Eggs, Meat & Fish","1","5.564","","","","",""
"315","Gourmet & World Food","1","6.022","","","","",""
"316","Beauty & Hygiene","1","6.022","","","","",""
"316","Fruits & Vegetables","1","3.929","","","","",""
"316","Gourmet & World Food","1","3.929","","","","",""
"316","Bakery, Cakes & Dairy","1","3.929","","","","",""
"316","Beauty & Hygiene","1","59.153","","","","",""
"317","Baby Care","1","59.153","","","","",""
"317","Gourmet & World Food","1","59.153","","","","",""
"317","Bakery, Cakes & Dairy","1","7.7","","","","",""
"317","Gourmet & World Food","1","7.7","","","","",""
"317","Beauty & Hygiene","1","7.7","","","","",""
"318","Gourmet & World Food","1","7.7","","","","",""
"318","Gourmet & World Food","1","2.042","","","","",""
"318","Beauty & Hygiene","1","2.042","","","","",""
"318","Beauty & Hygiene","1","2.042","","","","",""
"318","Beauty & Hygiene","1","2.042","","","","",""
"319","Beauty & Hygiene","1","3.621","","","","",""
"319","Beverages","1","3.621","","","","",""
"319","Beauty & Hygiene","1","3.621","","","","",""
"319","Beauty & Hygiene","1","3.621","","","","",""
"319","Cleaning & Household","1","3.621","","","","",""
"320","Beauty & Hygiene","1","20.764","","","","",""
"320","Snacks & Branded Foods","1","20.764","","","","",""
"320","Snacks & Branded Foods","1","20.764","","","","",""
"320","Foodgrains, Oil & Masala","1","20.764","","","","",""
"320","Gourmet & World Food","1","20.764","","","","",""
"321","Beauty & Hygiene","1","20.764","","","","",""
"321","Gourmet & World Food","1","20.764","","","","",""
"321","Bakery, Cakes & Dairy","1","20.764","","","","",""
"321","Gourmet & World Food","1.111111111","20.764","","","","",""
"321","Bakery, Cakes & Dairy","1.1","20.764","","","","",""
"322","Foodgrains, Oil & Masala","1","3.409","","","","",""
"322","Cleaning & Household","1","22.087","","","","",""
